accident_id,datetime,cell_id,lat,lon,severity
845,2020-07-10 18:00:00,07_04,36.32923131621272,127.33987051907795,경상
846,2020-07-11 18:00:00,17_13,36.3705795212549,127.39691092428117,경상
847,2020-07-12 17:00:00,14_11,36.36193506208931,127.37930249529924,경상
848,2020-07-13 06:00:00,20_03,36.327025547021734,127.41361280414263,경상
849,2020-07-13 15:00:00,05_12,36.36539774026626,127.32677207548102,중상
850,2020-07-13 20:00:00,06_11,36.362314091305144,127.33680591575501,경상
851,2020-07-13 21:00:00,16_05,36.334566882396295,127.39155474195269,경상
852,2020-07-14 18:00:00,21_03,36.325028244551746,127.4203552030283,경상
853,2020-07-14 18:00:00,09_11,36.36102443127907,127.3529547284073,경상
854,2020-07-15 09:00:00,17_07,36.34167726205613,127.39658654071452,경상
855,2020-07-15 13:00:00,14_12,36.3663191424297,127.38041898930297,경상
856,2020-07-16 06:00:00,11_12,36.36512526414001,127.36300735443977,경상
857,2020-07-17 06:00:00,13_01,36.31611523486329,127.37571883578605,경상
858,2020-07-17 20:00:00,06_00,36.309308182924944,127.33555651744254,경상
859,2020-07-18 16:00:00,21_04,36.33134185390278,127.41895821284663,경상
860,2020-07-18 19:00:00,02_12,36.368098231037365,127.31307720587175,경상
861,2020-07-19 08:00:00,16_14,36.372098121405266,127.39030861007272,중상
862,2020-07-19 16:00:00,14_08,36.34952440713594,127.38056409241116,경상
863,2020-07-20 09:00:00,22_09,36.35327082785466,127.42517199633092,경상
864,2020-07-21 04:00:00,10_11,36.363650205294014,127.35715979460922,경상
865,2020-07-21 12:00:00,07_08,36.34411546081114,127.33919642344878,중상
866,2020-07-23 06:00:00,04_12,36.36550459898268,127.32653148811708,경상
867,2020-07-23 17:00:00,13_00,36.309879323846985,127.37345756096185,사망
868,2020-07-23 18:00:00,19_04,36.327670304926215,127.40897393044463,경상
869,2020-07-24 13:00:00,08_03,36.321423892481555,127.34908221634446,경상
870,2020-07-24 18:00:00,12_05,36.334236956786675,127.36936078982951,경상
871,2020-07-24 19:00:00,18_04,36.32598710608977,127.40219098686468,중상
872,2020-07-25 07:00:00,09_11,36.35843081587652,127.3510195528875,경상
873,2020-07-25 17:00:00,02_09,36.35342871189114,127.31098231668777,경상
874,2020-07-25 20:00:00,13_09,36.35113215012483,127.37445413021088,경상
875,2020-07-26 18:00:00,10_14,36.37649444529404,127.35607285171876,경상
876,2020-07-27 18:00:00,07_10,36.35524038566803,127.33745433244302,중상
877,2020-07-29 10:00:00,14_09,36.35216906986282,127.37933365753904,경상
878,2020-07-29 20:00:00,17_01,36.31993812328264,127.3965776744832,경상
879,2020-07-30 12:00:00,11_01,36.315434894745685,127.36428965412539,중상
880,2020-07-30 21:00:00,13_08,36.34918137238334,127.37233894123162,경상
881,2020-08-01 09:00:00,08_12,36.367087186694256,127.34594076823008,경상
882,2020-08-01 12:00:00,20_01,36.31546549511303,127.41609494328652,중상
883,2020-08-01 15:00:00,15_15,36.377539208056014,127.38110375321155,경상
884,2020-08-01 22:00:00,19_10,36.3570927064529,127.40805385400071,경상
885,2020-08-02 02:00:00,14_02,36.32165276310776,127.38094532262033,경상
886,2020-08-02 19:00:00,16_00,36.31148370877601,127.39091910430776,경상
887,2020-08-03 17:00:00,15_07,36.34152935132694,127.38392648319397,중상
888,2020-08-03 19:00:00,12_12,36.36444257053574,127.37227638535654,경상
889,2020-08-03 20:00:00,22_06,36.33852977932797,127.42618455681499,경상
890,2020-08-04 14:00:00,04_13,36.37016783818506,127.32231802231847,경상
891,2020-08-04 15:00:00,15_07,36.344371477104936,127.38679866615757,경상
892,2020-08-04 15:00:00,22_14,36.37520928457289,127.4234493473334,경상
893,2020-08-04 20:00:00,12_16,36.38162320155885,127.36642533434573,경상
894,2020-08-05 04:00:00,13_07,36.345589150355934,127.3765465315235,경상
895,2020-08-06 19:00:00,14_16,36.38475842614357,127.38158662632065,중상
896,2020-08-07 10:00:00,15_07,36.3460818888655,127.38792743213281,경상
897,2020-08-08 10:00:00,08_03,36.324627239133754,127.34602319483689,중상
898,2020-08-08 19:00:00,20_13,36.36730604691725,127.41397775272138,중상
899,2020-08-09 01:00:00,16_08,36.34886086212704,127.39111244864904,경상
900,2020-08-09 18:00:00,13_00,36.313989062331686,127.37728833291553,경상
901,2020-08-09 20:00:00,01_09,36.35046285847452,127.30679635176723,경상
902,2020-08-10 16:00:00,07_07,36.341890940926056,127.34452571791371,경상
903,2020-08-11 07:00:00,19_13,36.36993042224683,127.40899919905644,경상
904,2020-08-11 12:00:00,21_06,36.336954626754604,127.41934152640395,경상
905,2020-08-11 15:00:00,13_13,36.368552742181606,127.37640528665209,경상
906,2020-08-11 18:00:00,22_11,36.36209577324334,127.42625393784498,경상
907,2020-08-11 19:00:00,01_11,36.36030664539382,127.30880557156487,경상
908,2020-08-13 10:00:00,11_12,36.367577746130536,127.36494133563842,경상
909,2020-08-15 07:00:00,17_01,36.31513834169049,127.3993237215826,경상
910,2020-08-15 15:00:00,06_16,36.38536953622541,127.33481345209363,경상
911,2020-08-15 17:00:00,13_08,36.348417975145765,127.37668021432215,경상
912,2020-08-15 19:00:00,23_03,36.32579241409022,127.43099787338424,경상
913,2020-08-16 01:00:00,12_16,36.38330999460767,127.37191594760154,경상
914,2020-08-16 01:00:00,20_05,36.3369455175852,127.41279126169223,경상
915,2020-08-16 22:00:00,13_01,36.31750285000508,127.37677298658014,경상
916,2020-08-17 09:00:00,12_16,36.3815705431854,127.36766702429207,중상
917,2020-08-18 18:00:00,10_17,36.38661891875724,127.35524837601326,중상
918,2020-08-20 06:00:00,16_08,36.34705091434632,127.3894837897648,경상
919,2020-08-21 02:00:00,14_00,36.31265925376374,127.38237912982132,경상
920,2020-08-22 08:00:00,13_09,36.35084089649992,127.37469343510101,경상
921,2020-08-22 19:00:00,22_05,36.33659683972013,127.42457577967997,경상
922,2020-08-23 17:00:00,03_11,36.361694256482004,127.3196118525624,경상
923,2020-08-23 20:00:00,04_11,36.360001746067425,127.32562197050358,중상
924,2020-08-23 23:00:00,23_06,36.3379813120855,127.43488643845421,경상
925,2020-08-24 05:00:00,00_10,36.35666735381688,127.30216625170773,중상
926,2020-08-24 20:00:00,03_13,36.37041233495116,127.31441193580564,경상
927,2020-08-25 12:00:00,10_15,36.38026753871229,127.35685417272407,경상
928,2020-08-25 12:00:00,22_03,36.323222192643776,127.42293903355224,경상
929,2020-08-25 19:00:00,06_10,36.35705242350728,127.3360725047285,경상
930,2020-08-26 14:00:00,07_08,36.34573725111295,127.34038480123783,경상
931,2020-08-26 23:00:00,21_02,36.321878539030465,127.41846178067613,경상
932,2020-08-27 19:00:00,15_07,36.34170553152059,127.38520988670005,경상
933,2020-08-29 20:00:00,22_02,36.319052624435734,127.42501013669174,경상
934,2020-08-30 10:00:00,23_05,36.33172910149227,127.43252926047576,경상
935,2020-08-30 15:00:00,09_13,36.36788783335432,127.35066541632001,경상
936,2020-08-30 18:00:00,01_11,36.364701514492225,127.30563455749908,경상
937,2020-08-31 01:00:00,13_05,36.33359179400882,127.37563373994605,중상
938,2020-08-31 06:00:00,13_00,36.31157944792972,127.37264987527041,경상
939,2020-08-31 09:00:00,00_05,36.335735987975504,127.30054544465256,경상
940,2020-08-31 16:00:00,23_05,36.33492323828746,127.42806462157375,중상
941,2020-09-01 02:00:00,04_17,36.39095519496682,127.32303294717123,경상
942,2020-09-03 22:00:00,13_03,36.32603928477208,127.37310062591922,경상
943,2020-09-04 13:00:00,04_04,36.328135011456595,127.32660811492407,경상
944,2020-09-05 19:00:00,23_13,36.37227442462937,127.43165132470318,경상
945,2020-09-05 21:00:00,15_00,36.315199812269,127.38551898209235,경상
946,2020-09-06 20:00:00,10_12,36.36371021109376,127.36039844035666,경상
947,2020-09-08 15:00:00,21_01,36.31990126496572,127.41847414263438,경상
948,2020-09-09 18:00:00,07_07,36.34284637761904,127.34426579096518,경상
949,2020-09-09 18:00:00,07_07,36.341992194375834,127.34075547117588,경상
950,2020-09-10 05:00:00,05_08,36.34597202831492,127.32759443895297,경상
951,2020-09-10 14:00:00,18_05,36.335682835283286,127.40023529493178,경상
952,2020-09-13 13:00:00,23_05,36.33679270971042,127.43287833743352,경상
953,2020-09-13 16:00:00,09_11,36.36166554541316,127.35135450527159,경상
954,2020-09-14 04:00:00,01_07,36.34065333022538,127.30512199832083,경상
955,2020-09-14 14:00:00,13_08,36.346196046792905,127.37513562998873,경상
956,2020-09-14 16:00:00,19_01,36.317151316384795,127.40670557159159,중상
957,2020-09-14 21:00:00,12_03,36.320580869946085,127.36672262235462,경상
958,2020-09-15 17:00:00,17_08,36.345143171226816,127.39655427660338,중상
959,2020-09-15 23:00:00,13_07,36.34438791034847,127.3715257095044,경상
960,2020-09-16 15:00:00,09_12,36.36485270333948,127.35220927227317,중상
961,2020-09-17 19:00:00,15_12,36.36636527092172,127.38384222996187,경상
962,2020-09-18 15:00:00,07_06,36.33882573802389,127.34495052318188,경상
963,2020-09-18 16:00:00,20_00,36.31126684770975,127.41362240533994,경상
964,2020-09-18 19:00:00,04_11,36.36146711329955,127.32127033315761,경상
965,2020-09-19 16:00:00,11_14,36.37499496263044,127.36362843555573,경상
966,2020-09-19 20:00:00,23_05,36.331718639466,127.42961474467893,경상
967,2020-09-20 10:00:00,17_03,36.32334847055034,127.39694869614796,경상
968,2020-09-21 12:00:00,21_08,36.34879392069388,127.42065441443009,경상
969,2020-09-21 18:00:00,04_05,36.334956238172694,127.32298880449171,경상
970,2020-09-21 20:00:00,01_11,36.35760203719559,127.30530971530419,경상
971,2020-09-23 14:00:00,00_10,36.35550801828097,127.30237214695701,경상
972,2020-09-23 19:00:00,04_17,36.38723758099749,127.32329706517979,중상
973,2020-09-24 18:00:00,22_10,36.356069613046785,127.42272092147545,경상
974,2020-09-27 23:00:00,10_11,36.3600335388907,127.35612057216566,경상
975,2020-09-28 01:00:00,00_01,36.31255138068481,127.30097847895958,경상
976,2020-09-28 18:00:00,05_06,36.33967876380521,127.33260905304611,경상
977,2020-09-29 13:00:00,13_07,36.34244737207869,127.37563038424906,경상
978,2020-09-29 20:00:00,23_05,36.33380370832377,127.42769797037985,경상
979,2020-09-29 22:00:00,00_18,36.39158814036601,127.29992514069157,경상
980,2020-09-30 19:00:00,14_16,36.385837185409095,127.37801340611394,경상
981,2020-09-30 20:00:00,16_12,36.36466868251559,127.38819496705902,경상
982,2020-09-30 23:00:00,23_06,36.34231365056591,127.42963706853241,경상
983,2020-10-01 11:00:00,17_02,36.323010479018336,127.40047039578886,경상
984,2020-10-01 18:00:00,15_03,36.325236267746625,127.38613960080868,경상
985,2020-10-01 20:00:00,09_09,36.3515854290276,127.35247949452146,중상
986,2020-10-03 19:00:00,09_12,36.36802085892341,127.3507264264675,경상
987,2020-10-04 06:00:00,15_09,36.349738057118,127.38662075708746,경상
988,2020-10-04 12:00:00,06_08,36.34593292926676,127.33282566374768,경상
989,2020-10-06 12:00:00,11_12,36.3663272436469,127.36140709253719,경상
990,2020-10-06 15:00:00,07_13,36.37276273680045,127.34140038996578,경상
991,2020-10-07 16:00:00,13_01,36.318413504739446,127.37447139638694,경상
992,2020-10-07 18:00:00,09_11,36.36129477579971,127.34868453858526,경상
993,2020-10-07 21:00:00,06_09,36.34951223739987,127.33761452675351,경상
994,2020-10-08 18:00:00,08_03,36.32518374659584,127.34674118469707,경상
995,2020-10-08 23:00:00,01_15,36.37671229133477,127.30544184149781,경상
996,2020-10-09 13:00:00,19_04,36.33032632937777,127.41002600162562,경상
997,2020-10-09 15:00:00,07_11,36.357340384100944,127.33741871131762,경상
998,2020-10-09 17:00:00,14_08,36.349334482373536,127.3780336079453,경상
999,2020-10-10 16:00:00,20_01,36.314260073532886,127.4165526565798,중상
1000,2020-10-10 19:00:00,09_09,36.35214059942874,127.35520007754235,경상
1001,2020-10-11 09:00:00,15_07,36.34097862102957,127.38600386726431,경상
1002,2020-10-11 16:00:00,17_04,36.3308103917293,127.39578913986253,경상
1003,2020-10-11 21:00:00,01_10,36.35447655160031,127.30423273673996,경상
1004,2020-10-12 06:00:00,21_04,36.33083022207666,127.41795455691985,경상
1005,2020-10-12 12:00:00,20_03,36.32489959584896,127.4152753732601,경상
1006,2020-10-13 04:00:00,07_13,36.368016022809655,127.34296623151104,경상
1007,2020-10-13 14:00:00,01_11,36.36085002034304,127.30838541186901,경상
1008,2020-10-13 22:00:00,23_06,36.33907069941978,127.43057228946785,중상
1009,2020-10-14 03:00:00,13_04,36.32779116454938,127.3744921987993,경상
1010,2020-10-14 22:00:00,08_14,36.37554411940637,127.34473209855341,경상
1011,2020-10-15 15:00:00,21_05,36.336551001454296,127.41926606825321,경상
1012,2020-10-15 15:00:00,17_07,36.342531858735754,127.39625229603185,중상
1013,2020-10-17 06:00:00,04_14,36.37264831700525,127.3210739885382,경상
1014,2020-10-17 08:00:00,09_12,36.36441758338198,127.3494719336119,경상
1015,2020-10-17 23:00:00,21_13,36.37003551107091,127.42092244380372,경상
1016,2020-10-18 08:00:00,18_02,36.32086270527761,127.40216910921048,중상
1017,2020-10-18 20:00:00,08_05,36.33558315736958,127.34498492044274,경상
1018,2020-10-18 20:00:00,08_10,36.35397411465887,127.34523167312585,경상
1019,2020-10-19 11:00:00,16_02,36.32271639912491,127.39234249822682,경상
1020,2020-10-19 13:00:00,08_03,36.32628381711493,127.3470169611424,중상
1021,2020-10-21 02:00:00,09_11,36.35975124657587,127.35021154910028,중상
1022,2020-10-21 13:00:00,08_12,36.36643337193598,127.34537174336089,경상
1023,2020-10-21 19:00:00,13_01,36.317297138261466,127.37661683181368,경상
1024,2020-10-22 08:00:00,13_01,36.31603016899655,127.37470172199974,중상
1025,2020-10-22 18:00:00,13_05,36.3358749535285,127.37550637208355,경상
1026,2020-10-23 12:00:00,13_08,36.34406612464844,127.37435838687642,경상
1027,2020-10-23 20:00:00,19_01,36.32071977760255,127.40588535198981,경상
1028,2020-10-24 13:00:00,16_16,36.38374016841402,127.39294764695255,중상
1029,2020-10-26 11:00:00,13_14,36.374693951517564,127.3703975055422,사망
1030,2020-10-28 08:00:00,16_05,36.33356108109724,127.39431138100552,사망
1031,2020-10-29 19:00:00,01_10,36.35329826568623,127.30804333300178,사망
1032,2020-10-30 07:00:00,14_14,36.374876174632924,127.38331952827863,경상
1033,2020-10-30 12:00:00,09_10,36.35685507069415,127.35502767993614,경상
1034,2020-10-30 15:00:00,03_14,36.373818318559984,127.31866113539544,중상
1035,2020-10-31 12:00:00,22_05,36.33386258628465,127.42579668642398,경상
1036,2020-10-31 20:00:00,07_05,36.332709669625714,127.33896229889922,경상
1037,2020-11-01 17:00:00,08_12,36.36525640182086,127.34567872396481,경상
1038,2020-11-02 08:00:00,19_12,36.36792059695842,127.40656182663463,경상
1039,2020-11-02 18:00:00,14_06,36.33730277342983,127.38018926236697,경상
1040,2020-11-02 20:00:00,15_09,36.35138004581892,127.38501035839387,사망
1041,2020-11-03 14:00:00,18_01,36.317271797632074,127.39949388240822,경상
1042,2020-11-03 18:00:00,13_08,36.35016041622599,127.37272617659059,경상
1043,2020-11-03 18:00:00,08_11,36.358930360077984,127.34617399853452,경상
1044,2020-11-03 20:00:00,14_02,36.32036021201153,127.37921166070045,경상
1045,2020-11-03 21:00:00,14_02,36.32343186939052,127.38268034216962,경상
1046,2020-11-05 14:00:00,15_07,36.34268734816918,127.38986697607258,중상
1047,2020-11-05 20:00:00,21_14,36.377470324361205,127.41894158433739,중상
1048,2020-11-07 17:00:00,01_02,36.31906479871018,127.31102412085974,경상
1049,2020-11-07 19:00:00,09_17,36.386677930973065,127.34774770369793,경상
1050,2020-11-08 12:00:00,02_10,36.35478600410961,127.31032053094673,중상
1051,2020-11-08 18:00:00,02_18,36.3919489835184,127.30949662595361,경상
1052,2020-11-09 01:00:00,11_09,36.348807039780986,127.36377969027376,경상
1053,2020-11-09 07:00:00,10_15,36.37837009068996,127.3557665684149,사망
1054,2020-11-09 08:00:00,06_11,36.35852496882527,127.33561249755522,경상
1055,2020-11-09 10:00:00,09_09,36.35395116409719,127.35233947673355,경상
1056,2020-11-09 12:00:00,21_02,36.31943530594815,127.41661368588387,경상
1057,2020-11-09 19:00:00,22_03,36.32605834768265,127.42557578712035,경상
1058,2020-11-09 20:00:00,19_14,36.37572815469204,127.4073317373409,경상
1059,2020-11-09 23:00:00,07_11,36.36226665586022,127.34330084974442,경상
1060,2020-11-10 11:00:00,09_12,36.36501837793137,127.3519459991183,경상
1061,2020-11-10 16:00:00,01_08,36.345665296382684,127.30627575239971,경상
1062,2020-11-12 09:00:00,12_00,36.31387481739678,127.37049498690575,중상
1063,2020-11-12 12:00:00,01_06,36.34074432301689,127.30984244594906,경상
1064,2020-11-12 23:00:00,08_10,36.356373222504665,127.34429260619757,경상
1065,2020-11-14 15:00:00,08_10,36.35800096522949,127.34296446526793,경상
1066,2020-11-15 06:00:00,09_11,36.360097333279285,127.355039912338,경상
1067,2020-11-15 09:00:00,07_05,36.33236142633374,127.3426529606363,중상
1068,2020-11-16 05:00:00,02_02,36.323775503451266,127.31554193922588,경상
1069,2020-11-16 16:00:00,07_00,36.31433373370531,127.33972046820331,중상
1070,2020-11-17 15:00:00,12_02,36.32245908620796,127.36774684595923,중상
1071,2020-11-19 19:00:00,03_18,36.39256912663912,127.3188873949472,경상
1072,2020-11-20 13:00:00,22_09,36.35595722462616,127.42298741620851,경상
1073,2020-11-21 17:00:00,05_05,36.3324851779398,127.32820456220614,중상
1074,2020-11-22 10:00:00,14_08,36.34709332050972,127.38099878150246,경상
1075,2020-11-22 17:00:00,07_14,36.373446631287486,127.338533872942,경상
1076,2020-11-23 18:00:00,11_07,36.34029771639338,127.36387313196525,경상
1077,2020-11-23 19:00:00,06_07,36.34300063304985,127.33434706566139,중상
1078,2020-11-23 23:00:00,14_13,36.37154430382414,127.37724528276648,경상
1079,2020-11-24 03:00:00,20_01,36.315592323322036,127.41348451368825,경상
1080,2020-11-24 10:00:00,08_12,36.36432047927718,127.34570575019569,경상
1081,2020-11-24 21:00:00,23_05,36.33250734664661,127.42719380191713,경상
1082,2020-11-25 16:00:00,21_14,36.3737077613024,127.41840604253086,중상
1083,2020-11-26 20:00:00,21_05,36.33688230801676,127.41791843603777,중상
1084,2020-11-26 22:00:00,10_10,36.3570158376471,127.36216391455669,경상
1085,2020-11-26 23:00:00,14_08,36.34564959458524,127.37950411464797,경상
1086,2020-11-27 11:00:00,12_05,36.3378270292807,127.36509220391022,경상
1087,2020-11-27 16:00:00,15_07,36.34148249693555,127.38420287354958,경상
1088,2020-11-28 08:00:00,23_06,36.34072088998575,127.43418144257453,경상
1089,2020-11-28 16:00:00,13_09,36.35090011780363,127.37346993687076,경상
1090,2020-11-29 20:00:00,10_11,36.359705733043974,127.35851140337316,경상
1091,2020-11-30 12:00:00,22_00,36.311344641106025,127.42603433318439,경상
1092,2020-12-02 19:00:00,14_08,36.34870275136557,127.38260140630773,경상
1093,2020-12-03 18:00:00,23_03,36.32501248170285,127.4291873139258,경상
1094,2020-12-05 07:00:00,22_09,36.34964465096606,127.42443805431317,경상
1095,2020-12-05 17:00:00,17_03,36.32664304575421,127.39749457061302,경상
1096,2020-12-06 16:00:00,07_10,36.35694737368626,127.34317276137547,경상
1097,2020-12-08 02:00:00,14_09,36.35649748029918,127.38043745453902,중상
1098,2020-12-10 03:00:00,10_11,36.36103452519631,127.35697094957938,경상
1099,2020-12-11 08:00:00,11_10,36.35704122852419,127.36333694209638,경상
1100,2020-12-11 08:00:00,15_07,36.34419335785849,127.38891833370019,경상
1101,2020-12-11 16:00:00,14_16,36.383715238522676,127.38024980366018,경상
1102,2020-12-11 22:00:00,07_10,36.35430627473269,127.33968606730004,경상
1103,2020-12-11 23:00:00,01_11,36.35991830474657,127.30300586535976,중상
1104,2020-12-12 06:00:00,10_11,36.35931293606923,127.3579462186665,경상
1105,2020-12-12 09:00:00,19_11,36.36340029592555,127.40579558206831,중상
1106,2020-12-12 18:00:00,21_04,36.33054966055344,127.41908765880791,경상
1107,2020-12-13 04:00:00,23_08,36.34851321748641,127.43226119186075,경상
1108,2020-12-15 08:00:00,03_01,36.31464564167669,127.32223001628785,경상
1109,2020-12-16 18:00:00,23_06,36.33777011680401,127.42816622499387,중상
1110,2020-12-17 08:00:00,11_17,36.38681650863957,127.36456721348897,경상
1111,2020-12-17 10:00:00,15_07,36.343022628139586,127.38480734832723,경상
1112,2020-12-18 02:00:00,21_01,36.3166229319286,127.42065600402695,경상
1113,2020-12-18 06:00:00,13_00,36.312091643813226,127.37258151850152,경상
1114,2020-12-18 08:00:00,13_08,36.34736838793585,127.37732014712545,중상
1115,2020-12-18 20:00:00,20_06,36.34013966154188,127.41478275315077,경상
1116,2020-12-18 23:00:00,08_03,36.32284046256459,127.34781846407313,중상
1117,2020-12-19 19:00:00,17_01,36.31778240114814,127.39956916395826,경상
1118,2020-12-19 21:00:00,01_11,36.36055033956371,127.31008090846927,경상
1119,2020-12-20 13:00:00,11_12,36.36420111765582,127.36334267909508,중상
1120,2020-12-20 16:00:00,14_12,36.36518462014043,127.3827467421282,경상
1121,2020-12-20 18:00:00,07_06,36.3378340148394,127.34208247094256,경상
1122,2020-12-21 14:00:00,00_18,36.39267508948876,127.30375043213414,중상
1123,2020-12-22 04:00:00,16_06,36.337932394946904,127.39243869682784,경상
1124,2020-12-22 15:00:00,22_01,36.31739874361995,127.4259074889576,경상
1125,2020-12-22 18:00:00,21_03,36.324753386841856,127.42273575790246,경상
1126,2020-12-22 22:00:00,13_09,36.35427946745863,127.3764028986266,경상
1127,2020-12-24 08:00:00,05_16,36.38462934110238,127.32801559137788,경상
1128,2020-12-24 22:00:00,01_09,36.34698646393118,127.30862738608332,경상
1129,2020-12-25 18:00:00,13_08,36.34676592398869,127.37516667094373,경상
1130,2020-12-26 16:00:00,01_06,36.33743681058045,127.30869428957372,경상
1131,2020-12-27 21:00:00,19_04,36.331882367199356,127.41167791825767,경상
1132,2020-12-28 19:00:00,18_02,36.32108783699908,127.4022292579346,경상
1133,2020-12-29 08:00:00,21_03,36.323506170208574,127.41897941123752,중상
1134,2020-12-29 23:00:00,23_06,36.33896202531594,127.42889181675986,경상
1135,2020-12-30 06:00:00,14_02,36.320053320318685,127.37879875607844,경상
1136,2020-12-30 08:00:00,07_07,36.34193030993618,127.3387705062657,중상
1137,2020-12-30 11:00:00,01_02,36.318630574681244,127.31010555630769,경상
1138,2020-12-30 12:00:00,22_05,36.33436532287676,127.42259156861086,경상
1139,2020-12-30 15:00:00,23_05,36.33553443388341,127.43130047163407,경상
1140,2020-12-31 15:00:00,07_13,36.36880236861287,127.33934497367166,중상
1141,2020-12-31 16:00:00,20_01,36.31807122702631,127.4109616144804,사망
1142,2021-01-01 15:00:00,13_11,36.36248355270961,127.3703858375296,경상
1143,2021-01-02 03:00:00,16_06,36.34153952634843,127.3903152431567,중상
1144,2021-01-02 11:00:00,00_08,36.34475554543839,127.30129950012356,경상
1145,2021-01-02 16:00:00,05_14,36.37416426464979,127.32890421654139,경상
1146,2021-01-02 20:00:00,22_04,36.328526354242854,127.42704175596938,경상
1147,2021-01-02 21:00:00,15_10,36.35737055893651,127.38412586132131,경상
1148,2021-01-03 17:00:00,13_08,36.35186111350871,127.37549719463378,경상
1149,2021-01-04 10:00:00,08_03,36.32440959651619,127.34718181790755,경상
1150,2021-01-04 11:00:00,04_01,36.31339315195662,127.32714591297369,경상
1151,2021-01-04 21:00:00,14_12,36.36748394878252,127.37882901735341,경상
1152,2021-01-05 19:00:00,04_10,36.35722599344127,127.32491480539731,경상
1153,2021-01-08 11:00:00,14_16,36.38320763826587,127.37752186333269,경상
1154,2021-01-09 08:00:00,09_02,36.32003734593603,127.35019857310276,경상
1155,2021-01-09 15:00:00,20_11,36.361209356271765,127.41183192518798,경상
1156,2021-01-09 18:00:00,04_13,36.36971851906708,127.32389036956765,경상
1157,2021-01-09 19:00:00,16_15,36.37937571336407,127.39159049359536,경상
1158,2021-01-10 01:00:00,06_09,36.352367686915926,127.33593159124469,경상
1159,2021-01-10 06:00:00,20_07,36.34428033516805,127.41534309770681,중상
1160,2021-01-10 10:00:00,10_08,36.34706549141703,127.35573930813123,경상
1161,2021-01-10 23:00:00,10_14,36.37472720260777,127.35815477883153,경상
1162,2021-01-11 03:00:00,14_12,36.365239414621556,127.37831171896158,경상
1163,2021-01-11 20:00:00,15_09,36.35259636996691,127.38854311216288,경상
1164,2021-01-12 04:00:00,12_05,36.33344894284111,127.36684492294648,경상
1165,2021-01-12 18:00:00,11_16,36.38288952347434,127.35957773198633,경상
1166,2021-01-12 19:00:00,14_13,36.36905939595834,127.38165730461743,경상
1167,2021-01-13 11:00:00,14_00,36.30891576801488,127.38202990331814,경상
1168,2021-01-13 15:00:00,06_00,36.30824135237511,127.33603962656376,경상
1169,2021-01-13 18:00:00,07_08,36.34756390599807,127.33991249517,경상
1170,2021-01-15 08:00:00,17_09,36.3519107663752,127.39589425532537,경상
1171,2021-01-16 11:00:00,16_15,36.37967639449434,127.39009941361748,중상
1172,2021-01-16 17:00:00,09_11,36.36172521822622,127.35142790155102,경상
1173,2021-01-16 19:00:00,23_16,36.38362484318383,127.42898958158374,경상
1174,2021-01-16 20:00:00,13_01,36.31940425719716,127.37328294069087,사망
1175,2021-01-17 20:00:00,13_00,36.311295002237124,127.37721233587656,경상
1176,2021-01-18 15:00:00,15_09,36.35083967278995,127.38787767637727,경상
1177,2021-01-18 17:00:00,14_02,36.320210800228196,127.38017545751208,경상
1178,2021-01-18 23:00:00,11_15,36.38036327737499,127.36398917195635,경상
1179,2021-01-19 11:00:00,22_04,36.32945594290952,127.42413235905543,경상
1180,2021-01-19 12:00:00,08_17,36.388773199717136,127.34442401362207,경상
1181,2021-01-19 16:00:00,15_09,36.35503621193346,127.38791678248796,경상
1182,2021-01-20 01:00:00,07_05,36.332063505928126,127.33743225845465,경상
1183,2021-01-21 06:00:00,18_09,36.35379384939631,127.40410919846038,경상
1184,2021-01-21 07:00:00,22_08,36.35165412716492,127.42458691186654,중상
1185,2021-01-21 17:00:00,09_10,36.355407066999945,127.35537530212734,경상
1186,2021-01-21 20:00:00,14_00,36.3096784245807,127.38278185474415,경상
1187,2021-01-22 17:00:00,22_04,36.329604316025424,127.42441539959962,경상
1188,2021-01-23 15:00:00,14_09,36.35161467586847,127.37773324009079,경상
1189,2021-01-24 19:00:00,14_15,36.3817574957371,127.38128786794309,경상
1190,2021-01-25 12:00:00,11_12,36.36458203383337,127.36270755805151,경상
1191,2021-01-26 15:00:00,08_12,36.36516078844031,127.34842354872603,경상
1192,2021-01-26 20:00:00,19_03,36.323586512624864,127.40883082572059,경상
1193,2021-01-27 12:00:00,22_02,36.323273708528085,127.4253138974716,경상
1194,2021-01-27 13:00:00,04_13,36.37190135497244,127.32642593328583,경상
1195,2021-01-27 18:00:00,16_06,36.34163725919184,127.39103280616413,경상
1196,2021-01-27 22:00:00,11_10,36.358182449886854,127.36402798392673,경상
1197,2021-01-28 17:00:00,02_03,36.32365071874914,127.31496699502156,경상
1198,2021-01-28 20:00:00,13_16,36.38396516612278,127.37398152896236,중상
1199,2021-01-30 17:00:00,08_05,36.332204891366636,127.34483959847469,경상
1200,2021-01-31 23:00:00,15_15,36.37928680712311,127.38424969314394,경상
1201,2021-02-01 00:00:00,07_06,36.33777264348853,127.34489280257603,경상
1202,2021-02-01 16:00:00,07_03,36.32468372058167,127.34007403831107,경상
1203,2021-02-01 16:00:00,14_13,36.370884491794556,127.37808890144476,경상
1204,2021-02-01 17:00:00,13_05,36.33439808595383,127.37271681982793,중상
1205,2021-02-02 07:00:00,22_04,36.327899665620706,127.42841461286305,경상
1206,2021-02-02 10:00:00,23_17,36.38857047593984,127.42821363830338,중상
